moth,wb,trial,lax_count,lba_count,lsa_count,ldvm_count,ldlm_count,rdlm_count,rdvm_count,rsa_count,rba_count,rax_count,lax1,lba1,lsa1,ldvm1,ldlm1,rdlm1,rdvm1,rsa1,rba1,rax1
2024_11_05,6187,1,1,1,1,1,1,1,1,1,1,1,0.8438914027149321,-0.2692226297968397,0.4366515837104072,-0.262435504675911,0.3054298642533937,0.2601809954751131,0.3122171945701357,0.6945701357466063,-0.4343760077394389,0.665158371040724
2024_11_05,6191,1,1,1,1,1,1,2,1,1,2,1,0.7123595505617978,-0.2921066589517334,0.4337078651685393,-0.2853657360528472,0.2921348314606741,0.2292134831460674,0.3011235955056179,0.6786516853932584,-0.4359130141279715,0.6651685393258427
2024_11_05,6192,1,1,1,1,1,1,1,1,1,1,1,0.8382022471910112,-0.2606741573033707,0.4404494382022472,-0.2561797752808989,0.3011235955056179,0.2449438202247191,0.3078651685393258,0.6943820224719102,-0.4067415730337078,0.6786516853932584
2024_11_05,6193,1,1,1,1,1,1,1,1,1,2,1,0.8308351177730193,-0.2312878133102852,0.436830835117773,-0.227004705656391,0.30406852248394,0.2548179871520342,0.3126338329764453,0.6573875802997858,-0.3876212426774224,0.6509635974304069
2024_11_05,6197,1,1,1,1,1,1,1,1,1,2,1,0.7286995515695067,-0.2578411385090056,0.4349775784753363,-0.2511148479392053,0.3228699551569506,0.2600896860986547,0.3318385650224215,0.6995515695067265,-0.4237563058974092,0.679372197309417
2024_11_05,6198,1,1,1,1,1,1,1,1,1,1,1,0.867237687366167,-0.2377112797516385,0.4625267665952891,-0.2312866505691617,0.3811563169164882,0.2505353319057816,0.3340471092077088,0.702355460385439,-0.3790531217661262,0.6745182012847966
2024_11_05,6202,1,1,1,1,1,1,1,1,1,1,1,0.8529411764705882,-0.2782612569799216,0.4547511312217194,-0.271474397053582,0.3009049773755656,0.2398190045248869,0.2352941176470588,0.6402714932126696,-0.4479327551384104,0.6380090497737556
2024_11_05,6203,1,1,1,1,1,1,1,1,1,1,1,0.7256235827664399,-0.2562345160827992,0.4829931972789115,-0.2516993919043426,0.2970521541950113,0.2312925170068027,0.3015873015873015,0.7052154195011338,-0.4399070453102925,0.671201814058957
2024_11_05,6204,1,1,2,1,1,1,1,1,1,1,1,0.7284768211920529,-0.2406325232001757,0.4768211920529801,-0.2362172475451266,0.3112582781456953,0.2538631346578366,0.3200883002207506,0.6710816777041942,-0.4017900846094678,0.6357615894039735
2024_11_05,6207,1,1,1,1,1,1,1,1,1,1,1,0.8602620087336245,-0.24455828377397,0.4585152838427948,-0.2401911715637205,0.3253275109170305,0.2554585152838428,0.3318777292576419,0.6921397379912664,-0.4017743233429507,0.6681222707423581
2024_11_05,6208,1,1,1,1,1,1,1,2,1,1,1,0.7178329571106095,-0.2528030213619733,0.4582392776523702,-0.2482886816947952,0.3182844243792325,0.2641083521444695,-0.18960226602148,0.6839729119638827,-0.4333766080490971,0.6591422121896162
2024_11_05,6209,1,1,1,1,1,1,1,2,1,2,1,0.842436974789916,-0.2395331998807445,0.4579831932773109,-0.233229694620725,0.3088235294117647,0.2563025210084033,-0.1323736104604115,0.6743697478991597,-0.376109147181169,0.6638655462184874
2024_11_05,6210,1,1,1,1,1,1,1,1,1,1,1,0.7124463519313304,-0.2768115811635147,0.4141630901287553,-0.2725199287423749,0.2918454935622318,0.2296137339055794,0.3004291845493562,0.6866952789699571,-0.4162902848505569,0.6609442060085837
2024_11_05,6211,1,1,1,1,1,1,1,1,1,1,1,0.719626168224299,-0.2873285512770491,0.4228971962616822,-0.2826565423131946,0.2827102803738318,0.2383177570093458,0.2873831775700934,0.6542056074766355,-0.4835529277589362,0.6401869158878505
2024_11_05,6212,1,1,1,1,1,1,1,2,1,1,1,0.7312775330396476,-0.2423230974632844,0.4427312775330396,-0.2357142857142856,0.2929515418502202,0.2555066079295154,-0.3040053404539386,0.6718061674008811,-0.4009345794392523,0.6453744493392071
2024_11_05,6213,1,1,1,1,1,1,1,1,1,1,1,0.7199074074074074,-0.2592302448850861,0.4560185185185185,-0.2522865776113784,0.2986111111111111,0.2314814814814814,0.3055555555555556,0.6898148148148148,-0.4397655940014854,0.6574074074074074
2024_11_05,6214,1,1,2,1,1,1,1,1,1,1,1,0.7305122494432071,-0.2450102880658437,0.4587973273942093,-0.2405555555555556,0.3073496659242761,0.2650334075723831,0.311804008908686,0.6948775055679287,-0.4009259259259259,0.6703786191536748
2024_11_05,6215,1,1,1,1,1,1,1,1,1,1,1,0.734065934065934,-0.2395674598523034,0.4703296703296703,-0.2351717266440041,0.3098901098901099,0.2659340659340659,0.3142857142857143,0.6813186813186813,-0.395615988746923,0.6791208791208792
2024_11_05,6217,1,1,1,1,1,1,1,1,1,1,1,0.7142857142857143,-0.2430793372409655,0.4520255863539446,-0.2388147874648082,0.3176972281449893,0.2729211087420042,0.3219616204690831,0.6780383795309168,-0.3795449300779988,0.6567164179104478
2024_11_05,6218,1,2,2,1,1,1,1,1,1,1,1,0.7083333333333334,-0.2697204816803757,0.4276315789473684,-0.2653347827912641,0.3179824561403508,0.2763157894736842,0.3223684210526316,0.6820175438596491,-0.4319913405775126,0.668859649122807
2024_11_05,6220,1,1,1,1,1,1,1,1,1,1,1,0.7171052631578947,-0.2478142475079018,0.4385964912280701,-0.2412351081935327,0.3092105263157895,0.2653508771929824,0.3135964912280701,0.6929824561403509,-0.3903622659858984,0.6754385964912281
2024_11_05,6221,1,1,1,1,1,1,1,1,1,1,1,0.7320261437908496,-0.2570842868039664,0.429193899782135,-0.250548245614035,0.289760348583878,0.2483660130718954,0.2962962962962963,0.7668845315904139,-0.3986985125858123,0.6775599128540305
2024_11_05,6223,1,1,1,1,1,1,1,1,1,1,1,0.7136465324384788,-0.272934765122265,0.4340044742729306,-0.2684604247104247,0.3154362416107382,0.2706935123042505,0.3176733780760626,0.6845637583892618,-0.4094021476833976,0.6621923937360179
2024_11_05,6224,1,2,1,1,1,1,1,1,1,1,1,0.7142857142857143,-0.2458317504537588,0.4369747899159664,-0.2416294983092501,0.3046218487394957,0.2626050420168067,0.3109243697478991,0.7247899159663865,-0.3887083233670546,0.6722689075630253
2024_11_05,6226,1,2,1,1,1,1,1,2,1,1,1,0.0431211498973305,-0.2608031733773301,0.3942505133470226,-0.2566960367887107,0.2956878850102669,0.2525667351129363,-0.2916066977919752,0.7125256673511293,-0.3922315442131498,0.6550308008213552
2024_11_05,6228,1,1,1,1,1,1,1,1,1,1,1,0.683083511777302,-0.3340122199592669,0.3640256959314775,-0.3275889080369732,0.2740899357601713,0.2526766595289079,0.278372591006424,0.7494646680942184,-0.4689017703274322,0.6638115631691649
2024_11_05,6229,1,1,1,1,1,1,1,1,1,1,1,0.7155555555555555,-0.3066419139955464,0.4155555555555555,-0.2999757854304258,0.2933333333333333,0.2488888888888888,0.2977777777777777,0.7311111111111112,-0.4510746995731587,0.6755555555555556
2024_11_05,6230,1,3,1,1,1,1,1,1,1,1,1,0.0133037694013303,-0.2594247787610619,0.3968957871396896,-0.2549901671583087,0.3148558758314856,0.2727272727272727,0.319290465631929,0.7361419068736141,-0.4057669616519174,0.6762749445676275
2024_11_05,6231,1,1,2,1,1,1,1,1,1,1,1,0.7094017094017094,-0.239335473409008,0.4294871794871794,-0.2350616256695615,0.2884615384615384,0.2542735042735042,0.2927350427350427,0.6773504273504274,-0.3760986010712986,0.6538461538461539
2024_11_05,6232,1,1,1,1,1,1,1,1,1,1,1,0.710955710955711,-0.2959799244682967,0.4149184149184149,-0.2889882727092028,0.2703962703962704,0.2354312354312354,0.275058275058275,0.6713286713286714,-0.4591184655138142,0.6456876456876457
2024_11_05,6233,1,1,1,1,1,1,1,1,1,1,1,0.8741573033707866,-0.2539538189762405,0.4337078651685393,-0.2494590611182539,0.2966292134831461,0.249438202247191,0.298876404494382,0.7056179775280899,-0.4045282072187902,0.6674157303370787
2024_11_05,6234,1,1,1,1,1,1,1,2,1,1,1,0.7657266811279827,-0.2407996497884138,0.4360086767895879,-0.2342915511454837,0.2993492407809111,0.2603036876355748,-0.1171457755727417,0.6898047722342733,-0.3991633834330464,0.6746203904555315
2024_11_05,6235,1,1,1,1,1,1,1,1,1,1,1,0.8724373576309795,-0.2710412147505422,0.4168564920273349,-0.2642082429501084,0.3006833712984054,0.2369020501138952,0.3075170842824601,0.7061503416856492,-0.4373101952277657,0.6605922551252847
2024_11_05,6236,1,1,1,1,1,1,1,1,1,1,1,0.8470066518847007,-0.2550043340657567,0.4212860310421286,-0.2483520470901283,0.3259423503325942,0.2682926829268293,0.3303769401330377,0.7006651884700665,-0.4124417924889632,0.6829268292682927
2024_11_05,6237,1,1,1,1,1,1,1,1,1,1,1,0.8666666666666667,-0.2488876652523831,0.4377777777777777,-0.2422210313616943,0.3133333333333333,0.2733333333333333,0.3155555555555555,0.6933333333333334,-0.3999980334413301,0.68
2024_11_05,6238,1,1,1,1,1,1,1,1,1,1,1,0.8747300215982722,-0.2440756704980843,0.4298056155507559,-0.2375957854406131,0.3066954643628509,0.265658747300216,0.3110151187904967,0.7062634989200864,-0.3952729885057471,0.6760259179265659
2024_11_05,6239,1,1,1,1,1,1,1,1,1,1,1,0.8550420168067226,-0.2332070038170531,0.4285714285714285,-0.2290050758203495,0.3025210084033613,0.2584033613445378,0.3088235294117647,0.7394957983193278,-0.4054860516819031,0.6764705882352942
2024_11_05,6240,1,1,1,1,1,1,1,1,1,1,1,0.7235955056179775,-0.2696235444850586,0.451685393258427,-0.2628829558729321,0.2943820224719101,0.2382022471910112,0.3011235955056179,0.6764044943820224,-0.4651006142367261,0.6539325842696629
2024_11_05,6241,1,1,1,1,1,1,1,1,1,1,1,0.7114093959731543,-0.2505617977528089,0.4340044742729306,-0.2438503210272872,0.3176733780760626,0.2572706935123042,0.3266219239373601,0.7024608501118568,-0.411637239165329,0.6845637583892618
2024_11_05,6242,1,1,1,1,1,1,1,1,1,1,1,0.7212389380530974,-0.2610683931631529,0.4380530973451327,-0.2544310611335812,0.2853982300884956,0.2566371681415929,0.2920353982300885,0.6814159292035398,-0.4048772538038727,0.6526548672566371
2024_11_05,6245,1,2,1,1,1,1,1,1,2,1,1,0.6885593220338984,-0.2478950271164628,0.4427966101694915,-0.2415387443698869,0.3156779661016949,0.2733050847457627,0.3177966101694915,0.0317796610169491,-0.4004458130342862,0.6694915254237288
2024_11_05,6246,1,2,2,1,1,1,1,1,1,1,1,0.7004405286343612,-0.2995343639411437,0.4074889867841409,-0.2929269882659713,0.2995594713656387,0.2599118942731278,0.3061674008810572,0.6784140969162996,-0.4294794188861985,0.6541850220264317
2024_11_05,6247,1,1,1,1,1,1,1,1,1,1,1,0.8443935926773455,-0.2837286021764931,0.4210526315789473,-0.2791523343994528,0.2883295194508009,0.2517162471395881,0.2929061784897025,0.665903890160183,-0.4393217065958602,0.6384439359267735
2024_11_05,6249,1,3,1,1,1,1,1,1,1,1,1,0.0065502183406113,-0.2554646582694888,0.4104803493449782,-0.2510977410341128,0.296943231441048,0.2620087336244541,0.3013100436681222,0.6812227074235808,-0.4388751821552756,0.6593886462882096
2024_11_05,6250,1,1,1,1,1,1,1,1,1,1,1,0.8410138248847926,-0.2833759975907243,0.4009216589861751,-0.2764643878933895,0.2764976958525346,0.2396313364055299,0.1889400921658986,0.6543778801843319,-0.4446468905285349,0.6267281105990783
2024_11_05,6251,1,1,1,1,1,1,1,1,1,1,1,0.7242152466367713,-0.2601057742863328,0.4394618834080717,-0.2556211919710512,0.3071748878923767,0.2623318385650224,0.3094170403587444,0.6905829596412556,-0.4170661553211889,0.6816143497757847
2024_11_05,6252,1,2,1,1,1,1,1,2,1,2,1,0.0298507462686567,-0.2388321725026237,0.4093816631130064,-0.2324348821677321,0.3091684434968017,0.279317697228145,-0.3326590974143688,0.6844349680170576,-0.3902347104283942,0.6631130063965884
2024_11_05,6253,1,2,1,1,1,1,1,1,1,1,1,0.0599571734475374,-0.2612395895977984,0.3961456102783726,-0.2569569733748839,0.297644539614561,0.2526766595289079,0.3019271948608137,0.6595289079229122,-0.4068485411768993,0.6338329764453962
2024_11_05,6254,1,3,1,1,1,1,1,1,2,1,1,0.0021321961620469,-0.2771880267893754,0.3923240938166311,-0.2729235956080004,0.2771855010660981,0.2473347547974413,0.2814498933901919,-0.0383798806323749,-0.4477652740443755,0.6332622601279317
2024_11_05,6255,1,1,1,1,1,1,1,1,1,1,1,0.6645435244161358,-0.314227892016913,0.3630573248407643,-0.3099815691518195,0.2653927813163482,0.2356687898089172,0.2696390658174097,0.6624203821656051,-0.4394944165371689,0.6242038216560509
2024_11_05,6256,1,1,1,1,1,1,1,1,1,2,1,0.6617021276595745,-0.3127645475813758,0.2872340425531915,-0.3085092476142822,0.2723404255319149,0.2361702127659574,0.2765957446808511,0.6851063829787234,-0.4765935963144774,0.6297872340425532
2024_11_05,6257,1,1,1,1,1,1,1,1,1,1,1,0.6539278131634819,-0.3142264695275875,0.3439490445859872,-0.3099801658853228,0.2653927813163482,0.2186836518046709,0.2696390658174097,0.6900212314225053,-0.445861882437793,0.6199575371549894
2024_11_05,6258,1,1,1,1,1,1,1,1,1,1,1,0.6572668112798264,-0.3297028519958456,0.2950108459869848,-0.3231955588643487,0.2603036876355748,0.2299349240780911,0.2668112798264642,0.7049891540130152,-0.4945542779937685,0.6334056399132321
2024_11_05,6259,1,1,1,1,1,1,1,1,1,1,1,0.6961451247165533,-0.3310332642985443,0.3038548752834467,-0.3264985620478793,0.272108843537415,0.2312925170068027,0.2743764172335601,0.7256235827664399,-0.494282545322484,0.671201814058957
2024_11_05,6260,1,3,1,1,1,1,1,2,1,1,1,0.0227272727272727,-0.2795440171533466,0.4340909090909091,-0.2749985859801215,0.3045454545454545,0.25,-0.3181801821257603,0.7204545454545455,-0.4522704017359022,0.6795454545454546
2024_11_05,6261,1,1,1,1,1,1,1,1,1,1,1,0.7522522522522522,-0.2500051072522983,0.4189189189189189,-0.2432482124616956,0.3063063063063063,0.2635135135135135,0.3085585585585585,0.6936936936936937,-0.4054136874361593,0.6734234234234234
2024_11_05,6262,1,2,1,1,1,1,1,1,1,1,1,0.0063694267515923,-0.2102181630783326,0.4012738853503185,-0.2059713315009925,0.3099787685774947,0.267515923566879,0.2377919320594479,0.6624203821656051,-0.3779680103832646,0.6539278131634819
2024_11_05,6263,1,1,1,1,1,1,2,1,1,1,1,0.8543046357615894,-0.2604637241972746,0.3973509933774834,-0.2560490848041002,0.2958057395143488,0.2759381898454746,0.3002207505518763,0.6490066225165563,-0.4304273408344791,0.6379690949227373
2024_11_05,6265,1,1,1,1,1,1,1,1,1,1,1,0.6723768736616702,-0.2869458813059681,0.3554603854389722,-0.2826631069581178,0.2890792291220557,0.2012847965738758,0.2933618843683083,0.6638115631691649,-0.4347015963068023,0.6295503211991434
2024_11_05,6266,1,2,1,1,1,1,1,1,1,2,1,0.0263736263736263,-0.3120703257072015,0.3648351648351648,-0.3076749690071002,0.2527472527472527,0.2219780219780219,0.2571428571428571,0.6483516483516484,-0.4812915586611067,0.6021978021978022
2024_11_05,6267,1,1,1,1,1,1,1,1,1,2,1,0.6439909297052154,-0.3333101287852418,0.2993197278911564,-0.3287752971010889,0.2494331065759637,0.1541950113378684,0.2539682539682539,0.6303854875283447,-0.4988314852568246,0.6190476190476191
2024_11_05,6269,1,1,1,1,1,1,1,1,1,1,1,0.7082405345211581,-0.2828878406708596,0.4209354120267261,-0.2762054507337527,0.2984409799554566,0.2605790645879732,0.3028953229398664,0.6859688195991092,-0.4299004192872118,0.6636971046770601
2024_11_05,6271,1,1,1,1,1,1,1,1,1,1,1,0.7438202247191011,-0.2427130044843049,0.4606741573033708,-0.2359709765819631,0.3168539325842696,0.2831460674157303,0.3213483146067415,0.6764044943820224,-0.4135110446769639,0.6651685393258427
2024_11_05,6272,1,1,1,1,1,1,1,1,1,1,1,0.7082452431289641,-0.2177878917176314,0.4228329809725158,-0.2114445550656616,0.3150105708245243,0.2959830866807611,0.3234672304439746,0.6723044397463002,-0.3869435357701608,0.653276955602537
2024_11_05,6273,1,1,1,1,1,1,1,1,1,2,1,0.6721991701244814,-0.2614210864969206,0.3049792531120332,-0.2572715454414139,0.2946058091286307,0.2199170124481327,0.3008298755186722,0.7199170124481328,-0.4253279581894344,0.6431535269709544
2024_11_05,6274,1,2,1,1,1,1,1,1,1,2,1,0.6437768240343348,-0.3132824508871849,0.3819742489270386,-0.3089909104640729,0.2811158798283262,0.2639484978540772,0.2875536480686695,0.6652360515021459,-0.4634863656961092,0.6223175965665236
2024_11_05,6275,1,2,1,1,1,1,1,2,1,1,1,0.6119096509240246,-0.3183045451347357,0.3347022587268994,-0.3121438120030957,0.2505133470225872,0.2422997946611909,-0.207411348765215,0.6817248459958932,-0.4600014071624569,0.6036960985626283
2024_11_05,6276,1,2,1,1,1,1,1,1,1,2,1,0.6128318584070797,-0.3937428324063623,0.2632743362831858,-0.3871067172534461,0.2345132743362832,0.2256637168141592,0.2389380530973451,0.6703539823008849,-0.5242530970803814,0.5907079646017699
2024_11_05,6278,1,2,1,1,1,1,1,1,1,1,1,0.0846681922196796,-0.2975036615835272,0.3798627002288329,-0.2906381924700612,0.2654462242562929,0.2402745995423341,0.2677345537757437,0.6590389016018307,-0.4668518997156888,0.6773455377574371
2024_11_05,6279,1,1,2,1,1,1,1,1,1,2,1,0.8663594470046083,-0.2603645545648229,0.4285714285714285,-0.2557563323601356,0.2811059907834101,0.2488479262672811,0.2880184331797235,0.6059907834101382,-0.4562139982640258,0.663594470046083
2024_11_05,6280,1,1,1,1,1,1,1,1,1,1,1,0.8803611738148984,-0.2234867355835097,0.3566591422121896,-0.2167144102627974,0.2889390519187358,0.2528216704288939,0.2957110609480812,0.6591422121896162,-0.417626728110599,0.6455981941309256
2024_11_05,6281,1,1,1,1,1,1,1,2,1,1,1,0.8632286995515696,-0.2466405078249276,0.4125560538116592,-0.2399139485206115,0.2802690582959641,0.2488789237668161,-0.3991091853894284,0.6547085201793722,-0.4192888633023771,0.672645739910314
2024_11_05,6282,1,1,1,1,1,1,1,1,1,2,1,0.7379310344827587,-0.2528592586497716,0.4436781609195402,-0.2436643765170527,0.2919540229885057,0.2459770114942528,0.2942528735632184,0.6436781609195402,-0.4620428271691281,0.6597701149425287
2024_11_05,6283,1,1,1,1,1,1,1,2,1,2,1,0.8791208791208791,-0.2285944746924782,0.4483516483516483,-0.2220004033071184,0.2835164835164835,0.2549450549450549,-0.0329703569267997,0.6637362637362637,-0.4374067352288767,0.676923076923077
2024_11_05,6284,1,2,1,1,1,1,1,1,2,1,1,0.7318681318681318,-0.2307692307692307,0.4373626373626373,-0.2219780219780219,0.3054945054945055,0.2725274725274725,0.3120879120879121,-0.0747252747252746,-0.421978021978022,0.6725274725274726
2024_11_05,6285,1,1,1,1,1,1,1,1,1,2,1,0.7427293064876958,-0.2505494505494506,0.4407158836689038,-0.2416012558869703,0.29082774049217,0.2416107382550335,0.2953020134228188,0.6420581655480985,-0.4272762951334379,0.6442953020134228
2024_11_05,6287,1,1,1,1,1,1,1,1,1,1,1,0.8970917225950783,-0.2371341075405663,0.4295302013422818,-0.2304227648743238,0.2997762863534675,0.2595078299776286,0.3020134228187919,0.6442953020134228,-0.4205774737511931,0.6666666666666666
2024_11_05,6288,1,1,1,1,1,1,1,1,1,1,1,0.8523489932885906,-0.2438478747203579,0.4384787472035794,-0.2348993288590603,0.2953020134228188,0.2393736017897091,0.3042505592841163,0.668903803131991,-0.4272930648769575,0.6644295302013423
2024_11_05,6291,1,1,1,1,1,1,1,1,1,1,1,0.8480725623582767,-0.2516783485641617,0.4263038548752834,-0.2448762310354006,0.2879818594104308,0.2222222222222222,0.2970521541950113,0.6825396825396826,-0.4353355218407121,0.6643990929705216
2024_11_05,6292,1,1,1,1,1,1,1,2,1,2,1,0.8709677419354839,-0.2465347824953736,0.4147465437788018,-0.239622592331952,0.2949308755760368,0.2396313364055299,-0.3663460786613496,0.6589861751152074,-0.4331639169077593,0.6728110599078341
2024_11_05,6293,1,1,1,1,1,1,1,1,1,2,1,0.7461706783369803,-0.2275974483327631,0.4638949671772429,-0.2188437003199645,0.3063457330415755,0.2516411378555798,0.3085339168490153,0.6652078774617067,-0.4026724085887349,0.687089715536105
2024_11_05,6294,1,1,1,1,1,1,1,2,1,2,1,0.7350993377483444,-0.0684313517577767,0.4503311258278146,-0.227368684872613,0.3112582781456953,0.2671081677704194,-0.2715179440711786,0.6777041942604857,-0.4194179623863735,0.6710816777041942
2024_11_05,6295,1,1,1,1,1,1,1,1,1,1,1,0.8665158371040724,-0.246592817384978,0.4276018099547511,-0.2398058591083272,0.3054298642533937,0.2624434389140271,0.3099547511312217,0.6719457013574661,-0.4298406908545489,0.6719457013574661
2024_11_05,6296,1,1,1,1,1,1,1,1,1,1,1,0.8555798687089715,-0.2210229405836906,0.437636761487965,-0.214457902744571,0.3172866520787746,0.2669584245076586,0.3238512035010941,0.6695842450765864,-0.4004673081862909,0.6783369803063457
2024_11_05,6298,1,1,1,1,1,1,1,1,1,2,1,0.7411504424778761,-0.2322887016720781,0.4469026548672566,-0.2256518816243044,0.336283185840708,0.2654867256637168,0.3407079646017699,0.6769911504424779,-0.4247564830575143,0.6637168141592921
